,video_id,comments
1930,f7k9JAYOJKc,"['suda kometar rafatar', 'HenyHenyHenyHenyHenyHeny', 'Sultaann mh bebas', 'Semoga suatu hari nanti bisa jadi kaya aa raffi sama mba nagita slavina,amin..', 'Sedih wkt kecil gapernah di manjain kek gini, mau beli mobilan kecil aja 5k doang harus di pukulin dulu gua', 'Gede banget mainanya', 'Kita udah ketemu kamu waktu aku masih umur 7 tahun', 'Wow kamu ke mall sensi senayan city', 'Wow tante nagita pake baju aku dan bunda aku', 'Kak rafahtar umur berapa']"
1931,zTjw0O31s2g,"['Rafi tetangga bilar tpi sifat beda .rafi kaya diam2 bilar kaya hanya di mulut', 'Rans terbaik', 'sukses selalu utk raffi dan billar', 'Kumpulun orng2 dhe best 👍', 'Aa raffi juga klo ga disuapin males makan 😁', 'Ramah banget Raffi Ahmad tuh, gapernah cape nyapa org ,, Barakallah Raffi 🙏🙏', 'Sukses buat semuanya.seht sll\nSlm dr pulau sapeken', 'Aa rafi tulus mendukung dan berdoa yg terbaik untuk billar...makanya rezekinya selalu berlimpah dan tak henti hentinya karena sama samak welcime ramah dan.peduli sama orang..', 'Sultan andara dan sultan bintaro bersatu jadi 2R...gokil sama sama orang baik...', 'Ksini krn leslar']"
1932,DUalkja3jWo,"['Mantap  sayang  nasi goreng mama gigi dan Raffi.', 'MR hehe seru', 'Mantap', '#HADIAH LEBARANS', 'rafai masak 🍳 masak nasi goreg', 'Udah cantik baik hati apa lg aa rapi baik banget 🙏🤲', 'Bikinlh bang rafi restoran ..nama restoranya rafatar', 'Setiap hari nonton rans  debess pokoknya untuk rans.', 'SUBHANALLAH semoga rumahtangga sultan andara langgeng sampai ke JANNAHNYA. Amiin', 'A rafi sama mb gigi baik banget semoga sehat selalu dan banyak rejeki ny amin🙏']"
1933,JVMMPXn6EMs,"['Om raffi minta nomor wa dong', 'Sukses rans', 'Kapan kolaborasi sama Amanda ceasa Rafi', 'Undang caca ke andara', 'Rans is the best', 'Rans is ok.....\nRans not for sale.......', 'Nanti bisa tuh Dateng ke kantornya Ridwan Kamil kayaknya kantor untuk monitornya kereeen', 'Semoga rans lancar terus, semuanya di kasih sehat ka raffi ka gigi rafatar mama rita dan semua sanak saudaranya di tambahkan rezekinya \nAamiin aamiin ya allah\n@ameliacitra4747', 'Jepara hadir', 'Yeee Ada SANI 😍 #ACDJ lover hongkong']"
1934,CoO4BBMjQsM,"['TV sudah merasa terpojokkan hmmm', 'Sehat selalu A raffii smga ada lindungan Allah swt', 'Huge one!', 'Rans is the best', 'Bismillah Never TO Surrender \nSuccess for you And Family \nJust only one time \nSemoga dpt Rezki Amin YRA\nIg : Anggia_ny', 'bismilah\n#HADIAHMILIARAN\n@sugeng15125', 'Bikin kontn seperti RANS lah ... 👍😁', 'Semoga rans lancar terus, semuanya di kasih sehat ka raffi ka gigi rafatar mama rita dan semua sanak saudaranya di tambahkan rezekinya \nAamiin aamiin ya allah\n@ameliacitra4747', 'Cocok daa..', 'Semoga sukses semua @johannaibaho25']"
1935,_6Dfq9an1o8,"['Guee kesini lagi setlh nton podcast ester😁', 'ada yg tau ig ny ester apa?', 'Pegawainya pak raffi sama bu gigi gendut semua ya😂 saking bahagianya sampe pada gemuk""', 'Enk bgt ya krj di rans, sampe diet aja di modalin, baik bgt nagita', '150-300 menit dalam 1 minggu', 'Seribu satu bos kayak gini', 'Ni hoyong bisa damel di a Rafi ,ni bager jalmina ngimpen meren😆', 'Info dong.. nama dokter dan prakteknya dimana yaa?', 'Bismillah semoga saya bisa menang hadiah dari raffinagina berupa uang tunai 10 juta untuk pergunakan untuk modal usaha', 'Wow udah turun donk👍👍👍']"
1936,cnnBDFnt1kQ,"['Sehat selalu aza untuk pak raffi ahmad... pak raffi boleh donk saya pekerjakan untuk driver mohon maaf jika lancang', 'bismillah bisa kuliah dengan usaha dan biaya sendiri', 'Aku maba di Tanri Abeng, jadi pengin ke kampus terus liat Rafi Ahmad Room hehehe', 'Salam dari Bali utara', 'AA RAFI  KAYAK DOSEN \n\nAAMIIN', 'RANS UNIVERSITAS\n\nGO INTERNASIONAL', 'ALLOH MEMPERLIHATKAN SIFAT JAMALNYA, LIHAT AA RAFI\n\n\nMASYAALLOH, TABAROKALLOH', 'AA RAFI LUAR BIASA\n\n\nSEHAT, SUKSES BERKAH BERLIMPAH SELALU BUAT AA RAFI DAN RANS', 'Sayaaa donkk', 'Semoga Sukses !!!    ber manfaat dan Ber martabat,  JEMPOOOL']"
1937,9TMsCkbdSPc,"['gtr', 'Pesta topeng', 'Yuk', 'Kereta api stasiun bekasi jakarta kota taman kota', 'Sia', 'Upin', 'Sri', 'Indomaret', 'Kereta api stasiun bekasi jakarta kota.   Taman.  Kota', 'Kenapa ya kalo di cermati,ceritanya banyak jiplak upin ipin walau di pleset2in dikit..kyk yg di atas kapan itu.upin ipin juga main yg mey mey disandra..ahhh otak ku ini kenapa yaaa']"
1938,wQ_MzlQu58I,"['Rans terbaik', 'kutn pekr do seru', 'pekr  seru hehe be tul hehe', 'pekr seru hehe', 'Kalo butuh excavator lagi mas Raffi aku ada salam dari bogorr 😂', 'Aamiin smoga cepet jd rmhnya rafatar ya ...lancar dan hasilnya bagusss Aamiin Ya Robbal alamiin ..semangat😊', 'Sumito mantap', 'Mantaaap..... Kereeen.Abis', '11:30\n11:30', 'Mantap']"
1939,v12dr43Zk0s,"['Bismillah asalamualaikum ya allah semoga ini rezeki saya buat bayar kuliahnya anak dan bayar hutang semoga beruntung dan buat keluarga AK RAFI SELALU SEHAT DAN SUKSES DAN BAROKAH AMIN', 'Assalamualaikum om rafi saya mendapatkan give away dari tim om rafi apakh itu betul atau tidak\n\nSyaa juga di suruh isi rekening dan lain lain.tpi saya cmn punya alamat kota Kendari Sulawesi tenggara nama kampung .kampung salo.jalan jeruk dan nama saya untung rahman', 'Yaallah pengen deh😭hadiah blm pernah menang coba berkali kali tapi gk dapet jugk😢', 'Ini nomer sya bang raffi semoga bang baim bisa membaca & membantu sya & menolong sya bang raffi agar suami sya bisa berobat smpai tuntas.amin 085692878620', 'Ass..bang raffi tolong baca chatan sya dyutube ini,semoga bang raffi bisa nolongin suami saya agar bisa nuntasim berobatnya drumah sakit,sya sbgain isrti sudah berusaha ksna ksini agar suami sya bisa berobat bang raffi,sya sudah berusha mencari pekerjaan agar bisa ada pemasukan buat sehari-hari suami yg sakit slma 1 thun lebih & buat anK sya🙏🥺', 'Ass...semoga bang raffi bisa silaturahmi ketempat saya,agar bisa membantu suami sya yg menderita tumor ganas di pipi slma 1 thun lebih tanpa ada yg kerja,sangat sulit sya sbgai istri menggantikan mencari nafkah,semoga bang raffi bisa membantu saya.amin🙏', 'Yaa 😭😭Baru liat', 'aku pengen dapat hadiah dari RANS ENTERTAINMENT berupa uang tunai ...uang tersebut akan saya pergunakan untuk modal usaha,karena di masah pandemic covid seperti ini suami saya susah mendapat kerjaan.\nIG : Lesty172', 'Selalu di berikan kesehatan buat a rafi n mbak nagita n dedek bayi...meskipun saya blm punya momongan saya ikut berbahagia...', 'Semoga saya dpet']"
1940,_LxF3Zd-pUg,"['aa aku minta duit', 'qtwshwgwg🥇⚽🏆', 'Aasemangat', 'si Aa keren', 'Semoga sukse terus sampai 2023', 'Semuga suksa sampai 2023', 'Bagus Banget 💗💗', 'Anzv  Gjsej749334', 'hai aa', 'halo kak rapi aku inggin jaddi anak akan kak rapi']"
1941,NQtVaxaIE-c,"['Slmt,siang,smua,,a,mntp', 'Dari pada gempicantiktPi\n👙👠💋', 'Tapi bagusanarsiy', 'Pekah', 'Egud mduosfud mlsgj', 'Rtid nxuosyk', 'Qrud ndtis mso', 'Mama gigi rafatar udah tahun berapa', 'Mama Gigi', 'OK']"
1942,Opzcnhb6yM0,"['Sakit kamu sayang sakit gigi 😅😅😅', 'Rygefggaa temansukaakuaa', 'SINEMA KELUARGA\nPERTANDINGAN DESTRO DAN JINHAY', 'Halo aa', 'Poilkjdow', 'J', 'Pdifi', 'Aku sakit gigi', 'Si Rafathar sakit gigi', 'Kak']"
1943,P-SHgTkSwpw,"['Kudus hadir', 'jangan d pencetin komedo or jerawat ma gi , coZ kuku nga hygenis , klo nga beli alat y kan ada alat yg buat nyedotin komedo N nga sakit lagi', 'Sukses terus ka raffi dan ka gigi yah dn tetap sederhana dn hambel sama semua..mantap sehat² trus ka 😍😍👍', 'Ikan y yg merah putih', 'Pantes cepet kelar mbak gigi nya aja jg tegass tp tetepp humble😍😍keren deh mb gigi', 'Mantap .. gue pengen  rejeki nya kayak rafii ahmad hehe', 'Semoga kbaikan rans slalu baik tidak padang miskin atau kaya... sukses slalu buat kluarga rans n berkah amin...', 'Rumah Rafi udah hampir jadi rumah Baim baru besssi', '👍👍👍👍', 'Ia the best Ranss']"
1944,5zrWhada8Tk,"['Org tua memang bercakap tak jaga mulut, tpi bkn semua, org beriman lain, layan je, buat baik kpd mrk krn Allah', 'Orang legenda tuu..', 'hahahahahahaa.... om pulang jo tondano..... ato pulang danowudu jo om Deon.....', 'Papa minta Vultus', 'Ngomong nya aki gedeon gw gw mulu yaa', 'Senangnya liat mereka.😁', 'Seniman rambut gondrong dah ngak jaman coyyyyyy,,,,, seniman berduit terus berkarya,,,, NGACA DONK DAH TUWIERRRRRR KELAKUAN LOH ngak berubah,,,, bikin MUNTAH ANAK MANTU NYA', 'Semoga sehat terus Oppanya Rafatar..🙏', 'Setelah tua renta  tidak bisa spa apa lagi, baru sibuk minta di akui sebagai orang tua, selama puluhan tahun, waktu masih muda dan kuat, tidak pernah peduli ke anak nya  apa tidak malu tu, seharusnya punya rasa malu dong pak', 'Ajgggg rewel banget orang tua 😂\nSehat2 opa']"
1945,2j2NN6iEvMo,"['Bawa gaprel ke penjara lapas cipinang', 'Maaf, melihat dari bicaranya mamah Rita Gigi Raffi ini sangat bagus berusaha menutupi keadaan papah Gideon....selama puluhan tahun mereka bertiga juga Caca berusaha menutupi keadaan pp Gideon tidak pernah terungkap sama sekali ke publik...\nTetap hrs sabar ini ujian yg memang hrs dihadapi dng tenang dan sabar...\nDan semoga pp Gideon segera sembuh sehat kembali dan bs berkumpul anak cucu mantu dng kasih sayang ya....para netizen ayo kita bantu Doa yg terbaik aja ya....\nGBU ALL....', 'Semoga dapat jalan keluar yg baik mbak gigi sekeluarga dan mama Rita...ini adalah ujian kalian....ini urusan keluarga gak perlu di ceritakan sama orang banyak...', 'Sebagai pelajaran saja....sebaiknya menikahlah dengan org yg seiman, shgg bisa satu pandangan hidup, kl beda iman emang jarang ada ketulusan hati maunya menang sendiri....', 'Itu opa sbtlnya hny butuh perhatian keluarga, kalau dianggap, tdk dicuekin, pasti papanya tak akan minta gono gini juga....krn disepelekan, dan opanya perlu kelanjutan hidup juga....makanya opanya marah kemudian menggugat gono gini.... Ini mungkin juga  disebabkan krn mis komunikasi', 'Kaya raya kamu gi harusnya kasih uang aja Perbulannya berapa kasian😢😢😢', 'Lebih mendekatkan diri pada Tuhan saja', 'Sudah lah papa Gidion sudah sepuh tidak usah masalahkan harta dunia carilah harta di surga aja', 'Penjelasanya gk jelas ya...muter2 masalah minum obat', 'Ya gini aja bung rafi mbak gigi ...\nKlo memang ada harta gono gini , ya kasih aja berapa kan bisa dihitung . Rafi kan bisa talangin , gak usah ke pengadilan gak bagus . Ngalah dikit demi jaga silaturahmi itu kemuliaan . Toh keduanya orang tua rafi & gigi , jadi damaikan antara mereka berdua , itu wujud bakti kalian dan Tuhan akan angkat derajat kalian dan jalan ke surga kalian . Ke orang kain saja membantu maka soa salahnya ini ke orang tua . Itu privasi keluarga , maka rafi& gigi sbg keluarga maka sebaiknya ditutuplah oersoalan ini agar cepat selasai dan ada nilai kemuliaan rafi & gigi . Terlalu menepis dg alasan sakit juga kurang baik mas rafi , jangan kesannya menghindar dari persoalan .']"
1946,6rFvIDWcVEg,"['Rafatar putih banget parah', 'Tumben aa diajak ga mau ikut, dah besar sih sekarang ya a.', 'Rans ❤️', 'alhamdulilah berkah Aamiin allohuma sholli alla sayidinna Muhammad', 'andai vlog nya ada rafathar terus gag akan bosen lihatnya❤️', 'Rafatar sayang bngt sama mba lala.', 'Salam jg utk MAMA RIETA sht walafiat sllu utk semuanya.O YA BRO  RAFFI datang di proyek PROPERTI TEAM KAWULA ALIT yaitu SEDAYU,AGUNG PODOMORO,MEIKARTA itu msh bnyak lg klw pngn main2 atw utk krjsma dgn BRO RAFFI.', 'Assallammuallaiykum BEST FRIEN BRO RAFFI,MAMANYA RAFATAR LION KING,slrh TEAM,KRU,KARYAWAN RANS ENTERTAINMENT,sukses sllu utk semuanya,sht walafiat,brsyukur,brdoa,salam bhgia,hangat,sejahtera sllu utk semuanya.Salam knk kmbli dri pnggemar lama KAWULA ALIT STUPID BOSCH SR1+M1+AT1 JHON BOYZMAN BAYMAX BAYU SUKMA LION KING ABUDHABI CORPORATION INTERNATIONAL FROM INDONESIA❤️FOREVER MORE.Trmksh utk semuanya.', 'Ka Rafi Prangk rafathar Dongk,Prangk Mobil nya di jual', 'Dimas udh jrng kliatan']"
1947,tkyp4qqF4iY,"['Judika capten terbaik', 'aa raffi.. knapa g ambil gustavo chena?..', 'Okkkkk okkkk rans', ""adem rasa nya kalo liat aa raffi sm neng nagita adem ayem romantis gt. secara pribadi saya seneng bgt liat nya. sukses selelu ya aaa'...."", ""Fan's berat rans"", 'Mantap', 'andik vermansyah ta iku', 'Rans is the bess.....\nRans not for sale......', 'Seru2 gokiil abiis👍👍👍👍', 'Aallah semoga keluarag mas raffi nagita rafatar sehat selalu semakin sukse bayak rezeki nya di kasi lacaran nya rezeki nya Aamin\n#HADIAHMILIARAN\n@sugeng15125\n085333252538']"
1948,e4fgNWhkKXk,"['Salfok sama tas kado nya Andara yg dikasih mama gigi itu Hermes bukan sih😭', 'Kangen mama gigi yg rambutnya belah pinggir & berombak, daripada yg klimisss', 'Komentar21rb', 'Assalamualaikum kak,sukses dan sehat all buat kalian🙏. Salam saya driver grab dgn keterbatasan fisik tangan kanan saya tak berfungsi normal pasca operasi tumor 2kg 5thn yg lalu 🙏🙏😔😔😔🙏', 'Aa rafatar ganteng banget...', 'Coba konten yg alami lagi kaya dulu,jauh lebih banyak yg suka ketimbang sekarang kontennya kak,', 'Mba Lala aja duduk nya sampingan sama mba gigi', 'loh itu anak siapa yg nyempip pake gaun putri salju ? kayak dia yg ultah bukan mbak saran😂', 'Ansara lucu bgt sumfaah🤣😘😘💕', 'astaga baru tau kucing bisa diaktein:(']"
1949,Fg6mhxMFi5s,"['Rans terbaik dan sukses selalu buat rans terbaik dan sukses selalu buat rans terbaik', 'Rans terbaik dan sukses selalu buat rans terbaik dan', 'RE ... Raffi sangat2 Kreatif dan inovasi intertaiment.... Semakin sukses . Share Indonesia Damai, Papua.. Luky Mahakena', 'Semoga rans entertainment sukses terus', 'Kocak banget', 'Is thebest ak rafii', 'Ternyata punya pesawat', 'ANDRE KETAR KETIR MELIHAT RAFI PUNYA PESAWAT', 'Wah gila, bener mantap gila lu fii anjirr', 'Q ga bisa bnyak komentar,bagiku in sngat Wawwww bnget amazing👍☺️ Raffi Ahmad & Nagita Slavina 🙂']"
1950,nEUkROLudGY,"['KL hadir🙋\u200d♂️', 'Anjay gambarnya ga goyang dong, mantab stabilizer.a Rans👍 kwkw telat 2bln sori😂🙏', 'Gigi takut panas.. Gisel menantang panas...', 'Never tO Surrender “ Succse for Your Family Just only one time “ \nBismillah semoga dpt Rezki amin \nIg : Anggia_ny', 'Aallah semoga keluarag mas raffi nagita rafatar sehat selalu semakin sukse bayak rezeki nya di kasi lacaran nya rezeki nya Aamin\n#HADIAHMILIARAN\n@sugeng15125\n085333252538', 'pakaian mamanya rahfatar sopan pas olaharaga..ciri2 istri yang amanah ni', 'Parkiran mobil penuh alpardh 😲😲😲😲', 'GA NIAT BGT SI NGEDIT SAMPULNYA CROPNYA ASTAGA EDITOR RANS KEK YANG PENTING JADI KONTEN😒', 'Habis olga langsung capcuss gaess', 'Andalan mba Gigi kalau habis olahraga, makan. Tapi biar bagaimanapun tetap sehat ya dan semoga cepat punya momongan lagi!!']"
1951,vt_vS84iWqE,"['Selamat kuis hadiah bagi hadiah ke orang sponsor Si Cepat Express semoga artis Yuk Keep Smile selamanya tetap pasangan jangan cerai nanti ribet lagi jangan niru om Gading tetap jangan cerai selamanya ya om Rafi semoga om Rafi dan tante Gigi jangan cerai selamanya sama pasangan tetap jangan cerai sudah jadi orang tua artis Yuk Keep Smile selamanya ya om Rafi.Semoga sama tante Nagita sukses ya om.', ""Wowwwwwww..... Sicepat\nTerpenting semoga diberikan kesehatan rans family dan tim's.\nDan corona cpt berlalu....\nIg. nyamokplastik 082154818524\n#SICEPATASLIINDONESIA\n#HADIAHMILIARANS"", 'Bismilah, semoga menang give away, aku pingin banget dapat hadiah dari rans entertainment, berupa uang tunai karna aku akan gunakan uang tersebut untuk membantunya kedua orang tuaku dan untuk modal usaha, dan semoga mas Rafi serta keluarga selalu diberikan kesehatan dan dilancarkan rejekinya.\nNo Hp:0812-6040-5953\nIg:jnfhrf', 'Subhanawlah semoga kk panjang umur sehat selalu sukses selalu bahagia dunia akhirat amin ya allah bismillah semoga saya dapat hadiah motor amin ya allah semoga? @puesbaimwong\nNomor whatsapp 083891472784', 'RANS ENTERTAINMENT JOSSS\nSI CEPAT EKSPRES EMANG ASLI INDONESIA\nig: @andreanto1997', 'Bismillah semoga ada rizkinya.si cepat sukses selalu.berkah.', 'Never tO Surrender “ Succse for Your Family Just only one time “ \nBismillah semoga dpt Rezki amin \nIg : Anggia_ny', 'Bismillah saya ingin banget dapet give away Hp dari Rans entertainment ,karna hp yang saya pakai sekarang sudah lemmot sekali sudah mau rusak, semoga dapet give away hp buat belajar 🙏☺️ \nIG:Ayuprilian_', 'Bismillah saya ingin banget dapet give away Hp dari Rans entertainment ,karna hp yang saya pakai sekarang sudah lemmot sekali sudah mau rusak, semoga dapet give away hp buat belajar 🙏☺️ \nIG:Ayuprilian_', 'Bismillah saya ingin banget dapet give away Hp dari Rans entertainment ,karna hp yang saya pakai sekarang sudah lemmot sekali sudah mau rusak, semoga dapet give away hp buat belajar 🙏☺️ \nIG:Ayuprilian_']"
1952,fGUtdrbh9os,"['😂😂😂😂', 'Pada sukses aja ya semua', 'https://youtu.be/pJppfLqbLwI', '6t', 'Aallah semoga keluarag mas raffi nagita rafatar sehat selalu semakin sukse bayak rezeki nya di kasi lacaran nya rezeki nya Aamin\n#HADIAHMILIARAN\n@sugeng15125\n085333252538', 'Aallah semoga keluarag mas raffi nagita rafatar sehat selalu semakin sukse bayak rezeki nya di kasi lacaran nya rezeki nya Aamin\n#HADIAHMILIARAN\n@sugeng15125\n085333252538', 'Nagita bening bgt . Gbsa lepas pandangan dari dia 😍😘', 'sekilas bu tejo mirip Alm kak jupe☺😊', 'Mampir guys', 'Kapan ya ada calonan jadi abangnya rafatar?']"
1953,J4yzajQbjXQ,"['Selamat ulang tahun aa', 'Rafatar emang teman Airin kata dia masih yang kecil', 'Itu kampung Jakarta apa ka gigi', 'gpp go 88', 'Seru 😗', 'AA lucu banget', 'Lagu y enak banget suara y juga bangus nama adalah aa tapi sebenar ravatar', 'Aa temennya banyak orang yang kita sayang dan cinta yang kita sayang dan cinta yang datang ke acara televisi📺 yang tidak', 'Selamat ulang tahun aa semoga panjang umur aa', 'Bagus vidionya soalnya adik Ku suka ❤️']"
1954,8ayknxC7tng,"['👍  https://youtu.be/PIBJ6oIqdao', 'Menit 12:50 ini pak pres rans Fc 😎😎😎', 'Hadir karena blly', 'Billy raffi kereen', 'Wah vindest masuk rans walau bntar gpplah wkwk.', 'Semoga bos Raffi Ahmad menjadi the king of you tube di Indonesia bersaing sama atta halilintar 👍🙏', 'Rans is the bess....\nRans not for sale....', 'Aallah semoga keluarag mas raffi nagita rafatar sehat selalu semakin sukse bayak rezeki nya di kasi lacaran nya rezeki nya Aamin\n#HADIAHMILIARAN\n@sugeng15125\n085333252538', 'Sekali kali siarin profesional dong ala ala di TV gitu... ditunggu konten main bolanya lagi', 'Boleh ikut gak a aku dari rusun Marunda']"
1955,Zjq_yOFqBcI,"['Om Merry imajinasinya terlalu liar ya 🤣🤣', 'Burung,ap,ya', 'Om mery pembawa Rahmat karna keikhlasannya, pertahankan ya Aa Rafi', 'Ada Merry jdi tambah rempong... 😀👍', 'Mantap nih kluarga mama gigi yg kompak sellu,dan om.mery dah blik lg ke rmh mama gigi,jd semangt LG tuh buat nak Athar ada tmn baiknya heheh\n\nBuat smua nya nih klo berkenan di tunggu feed back nya ke aku Yach heheh', 'ASSALAMUALAIKUM MESUJI RAYA OKI SUMSEL HADIR', 'Klo da Merry aq pasti lihat karena aq suka lucu nya', 'Cager selalu aa raffi', 'suka banget kalau ada om Merry', 'om miri datang dari kampung balik ke jakarta gk bawa oleh oleh.....']"
1956,SE4-IoNlRIw,"['E', 'Sip aa bikin anakku kaya aa mantulah aa makasih ya aa', 'Aa bikin Film si AA yang baru', 'bagus banget dan juga sereem😱', 'Si AA dan Dodo gemesin', 'tv', 'Aaszghhc', 'Ihhh lucu bgtt🙆🏻\u200d♀️💝', 'aa i love you😘😘', 'Omji serem banget']"
1957,-HLKn1woPQ8,"['Semoga papa raffi dan mama gigi juga raffatar dan keluarga besar semua di berikan  panjang umur sehat selalu oleh Allah swt.Aamiin yra', 'Iya muda mudahan nagita cepat hamil biar rafathar cepat punya adik', 'Mantepbe\nRANS\n\nTEtap Semangat\nSerta mulia selamanya \n\nAamiin', 'Boss', 'Rans is the bess\nRans not for sale', 'Aallah semoga keluarag mas raffi nagita rafatar sehat selalu semakin sukse bayak rezeki nya di kasi lacaran nya rezeki nya Aamin\n#HADIAHMILIARAN\n@sugeng15125\n085333252538', 'Kenpa gak buat parkirannya di bawah tanah aja bang raffii', 'Semoga bayi nya lucu semoga aja.             orpasi nya lancar amin', 'banyakin sedekah biar berkah', 'Artis trsbk thn 2020']"
1958,YMUF0J5uwZk,"['Rans is the bess\nRans not for sale.....', 'Wah keren iklan nya', 'Aallah semoga keluarag mas raffi nagita rafatar sehat selalu semakin sukse bayak rezeki nya di kasi lacaran nya rezeki nya Aamin\n#HADIAHMILIARAN\n@sugeng15125\n085333252538', 'Emang bener, kalau mau sukses ya harus capek. Itu aja yang hanya bikin iklan sudah kebayang kan capeknya seperti apa. Sudah berulang kali action cuma untuk cari yang bagus. Tapi kalau untuk seorang Raffi Ahmad itu mah gak ada apa-apanya jika dibandingkan dengan jadwal shooting tiap harinya. Salam sukses dan semangat terus!', 'Penasaran dech dgn si alieny KK hehehe 😁 jngn2 yg jadi alien ny om Baim wong wkkwwkkw😁 ngakak lah t klau om Baim yg jadi alien ny😄', 'Sukses terus Kak Rafi Ahmad.\nIg lukiakhyar', 'Bismillah:aku sudah subscribe chanel rans entertainment  sama follow instgram kak raffinagita semoga kak raffi ahmad sama keluarga diberi rejeki yang lancar dan keluarga diberi kesehatan\nSemoga menang ya allah amin\nIg:anwarul_sajid\nNo wa:082158037566', 'Bismillah 🙏🙏🙏🙏\nSukses terus, semoga berkah, semangat, bermanfaat🙏🙏🙏❤❤\nIg:elma_okta9', 'Anak saya berhenti memukul dengan tips ini: https://youtu.be/WK2lpHi8Bkk \nPermisi...numpang sharing ya mama Gigi 😊 semoga sehat2 selalu sekeluarga', 'Berkah hidup, berkah harta berkah umur,selalu berbagi menolong mahluk Allah SWT,artinya bosqyu di sayangi dirahmati Allah SWT,selalu di berikan anugerah berkah dlm hidup nya.\nV syg saya GK pernah di respon klou minta kerjaan😭😭😭, padahal butuh banget kerjaan agar punya uang banyak ,buat berobat orang tua,udah lama sakit paru-paru asma,mata nya mines rabun jauh,blom nyekolahin ponakan SMK yg yatim,blom biaya buat nikah,andai pun ada malaikat yg di anugerah Allah SWT untuk menolong memberikan kerjaan untuk saya,saya sangat bersyukur PD nya,semoga Tuhan selalu mengasihi nya amin.\nIg.cecep074\nWa.081311834725']"
1959,y7ZMZ8q4dyU,"['Fehb', 'sukabanget', '17 Agustus 45 hari merdeka', 'Rame banget film si Aa', 'Ini seru video nya lucu lagi 😍🥰😀', 'Halo rafatar', 'Aku suka bangett sama animasi aa rafatar', 'ya ampun ini rans ini bagus bangettt filem nya seru lagi 💜🥳', 'Sukses juga', 'Sukses juga']"
1960,F901XKUGkdg,"['tiba""muncul di beranda kak niki aa rafi 😍😍😍❤❤❤❤', 'Bagi dong', 'Mntpp', 'Bozz R Sans main ke ,BK nyai', 'katanya mba niki kaya,,,,lahh ternyata biasa2 aja gt lho,,,,kupikir kaya beneran', 'itu mwu tanya alamat rumah nyai nikita dmna yah ..\n brang X tman2 ad yg tawu 😀😀', 'Sya..bget.bgt..wanita neraka', 'kpan punya rumah kyak bgtu,,,', 'Asalkan rumah orang super rich harus ada cctv on 24 ours,ok safety dehc.', 'Rapi banget rumah kAk Niki']"
1961,1na2G9BJncE,"['Si cepat asli Indonesia', 'Si cepat asli Indonesia', 'Si cepat asli Indonesia 571', 'Semoga z menang dan terpilih amin', 'Beneran gak nih broo', 'Bismilah, semoga menang give away, aku pingin banget dapat hadiah lebaran dari rans entertainment, berupa uang tunai karna aku akan gunakan uang tersebut untuk membantunya kedua orang tuaku dan untuk modal usaha, dan semoga mas Rafi serta keluarga selalu diberikan kesehatan dan dilancarkan rejekinya.\nNo Hp:0812-6040-5953\nIg:jnfhrf', 'Subhanawlah', 'Subhanawlah semoga kk panjang umur sehat selalu sukses selalu bahagia dunia akhirat amin ya allah semoga doa ku untuk keluarga besar mas rapi? Semoga saya dapat hadiah mobil amin ya allah semoga bismillah semoga? Ig @puesbaimwong\nNo wa 083891472784', 'RANS ENTERTAINMENT JOSSS\nSI CEPAT EKSPRES EMANG ASLI INDONESIA\nig: @andreanto1997', 'Kalau menang hbu 0895392528244']"
1962,o-1a-u3qGrU,"['abis brp ya treatment anabul jor joran gitu 😳', 'Mingwan aja nama nya', '🥸🥸🥸😮', 'Rafiah mat', 'Nama nya lion aja', 'Mananya mochi aja aak', 'Kalo belom di kasih nama aku kasih nama moli atu kalo cowo remon', 'Bau"" duit nih kucingnya,mehong bet', 'MasaAllah Cantiknya Mba gigi, gemessss lihat kucing 😍😍😍 sehat selalu nak rafatar 😘🙏, semoga bisa berbagi sedikit Rezkyx', 'https://www.youtube.com/watch?v=kkxQk2qFhVU team pencinta kucing boleh mampir yah :) terimakasih']"
1963,YADtKisxNNQ,"['Seneng banget aa Raffi & kak Gigi jadi bagian dari keluarga ANWA Residence😍💕', 'RANS TERBAIK', 'Aku ikut bahagia melihat Raffi dan mba Nagita bahagia aku ingin seperti kalian,semoga sukses slalu kang Raffi dan mba gigi.from Garut.', '#hadiahlebaranrans ,, semoga menang giveaway dr keluarga rans,,dan semoga berhasil dan bermanfaat,,,@ramdani6683', 'Rezeki salesnya ,closing lebih dr 1 unit masyaallah mama gogi papa raffi, lancar terus rezekinya ❤️', '#slalucerdas', 'beli apartemen kaya beli kacang .... enak bener hidupnya, boleh jdaftar karyawan rans gak ???', 'Pntsan  prmpuan  tergila gila  ma  rafi  , tpi  mreka  lpa  di blik  kesuseksan raffi  Ada  istri  yg  pintr', 'Gigi itu  pintr  nawar  lo  ,gila  lo  nwar  bkn  1 unit  1 lante', 'Ya allah sehat selalu keluarga rans']"
